key,durations
.<space><shift>,"[457.4124,53417.3782,464.1362,12446.7729,732.675,1484.4143,4063.0959,541.6575,472.0256,442.5215,1040.8628,677.9067,579.6509,720.0801,5428.9673,525.3899,1257.0879,818.2651,459.0518,1338.9292,390.0854,1342.3806,1367.1099,564.0779,596.8977,7838.4233,2132.2827,3036.5117,514.1948,483.5591,3648.3052,4346.4963,1189.748,4641.3604,2553.3545,2029.8743,4072.406,446.2344,4393.26,395.4436,497.2263,494.4807,4950.7932,677.4817,461.9814,551.0974,58912.3877,744.7239,38533.98,38721.033,5877.5107,34542.7788,805.8311,3663.2375,13487.5471,453.9702,18804.3684,8062.3694,407.0459,505.8281,9638.4104,472.8567,389.1138,9584.3706,41756.6304,179967.6279,1222.1216,469.4836,3341.2061,4434.03,363.0505,29373.8894,466.2932,436.9609,19458.8872,677.8967,796.2612,800.5845,458.5015,1994.3335,954.8733,671.0188,491.9492,428.5396,5272.3652,3703.4307,389.4973,780.4075,466.5015,554.2988,1031.4668,842.9917,149102.3361,-55690.5804,-220592.8617,739345.8532]"
.<space><space>,"[139.4028,874.157,142.3787,32773.6382,7925.9214,2763.5945,124.344,130.7424,134.925,745.2563,116.1401,141.7478,4491.8167,6490.4514,2251.573,5745.1582,223.1843,159.0122,77.9292,169.7864,129.8418,169.3198]"
.<space><up>,[30621.5957]
.<space>b,[977.6584]
.<space>d,[19457.7185]
.<space>e,"[599.0754,298.3]"
.<space>g,[8755.6733]
.<space>h,[752.6184]
.<space>i,[290.2637]
.<space>m,[88980.8672]
.<space>s,"[1102.5127,5928.8564]"
.<space>u,[9365.1838]
.<space>v,[278.5203]
.<space>w,"[699.6013,378.1184,2006.0742]"
.<space>z,[11081552.0054]
.<tab><104>,[2056.002]
.<up><left>,"[5560.3406,1339.2141,638.5269]"
.<up><right>,[1417.6572]
.<up><up>,[1608.0891]
.a.,[307.0259]
.ap,[481.8535]
.be,[300.3525]
.ca,[230635.7834]
.co,"[1244.4189,322.9265,344.8479,355.9995]"
.d<backspace>,[917.6794]
.da,[123.2253]
.dd,[157868.6616]
.de,[783.5466]
.di,"[23409.9805,4970.5676,13506.6084]"
.fu,[457.2856]
.ge,[19067.8511]
.ht,[559.9053]
.i<backspace>,[988.3298]
.js,[475.4561]
.kr,[4538.9221]
.la,[3043.6052]
.lo,"[855.7087,644.3911,359.4375]"
.md,"[623.6899,73202.9988,432.4248,336.8748,415.7788,338.9658,390.8726,386.6946,547.2156]"
.n<ctrl_l>,[50100.9585]
.ne,"[6.0779,1.25,1.7168,1.6929,2.0356,3.3269,4.2446,5.321]"
.no,[504.0085]
.of,[20214.7656]
.or,"[301.3,293.8521,283.9734]"
.ph,[27894.4094]
.pl,[582.6277]
.si,[3194.9226]
.ti,[384325.438]
.ä.,[717.8887]
/<down><left>,"[1006.9663,991.4595]"
/<enter>l,[645.906]
/<left><left>,[5194.2522]
/<shift><shift>,[2453.9634]
/<shift>s,[330.8857]
/<shift>t,[467.0247]
/<shift>w,[1042.7021]
/al,[396.8865]
/au,[411.7437]
/d<tab>,[856.9561]
/da,"[167.8716,711.4902,409.4778,923.7246,377.7412,302.2439,711.0063,217.5981,226.9714]"
/de,"[226.8821,873.478]"
/di,[593.011]
/e<tab>,[463.5562]
/fi,[641.9009]
/fo,[1076.061]
/ho,"[323.6719,359.917]"
/ne,[221.8982]
/pr,[298.6313]
/t<shift>,[1167.7495]
/ve,[482.293]
/vo,[648.4246]
000,"[337.4805,758.5571,1523.9592,340.3647,14596.8958,14882.0256,292.7693]"
001,"[2085.8784,2050.533,1934.2009,4288.7224,1568.6008,922.0176,2066.739,1856.6423]"
005,[7580.366]
006,[8523.8948]
007,"[17438.3459,56859.3035]"
008,"[4772.9951,14537.9014,86865.657]"
009,"[7236.2795,3690.1968,12679.5232,7076.1726]"
00<backspace>,"[41641.499,4838.1108]"
00<ctrl_l>,"[5064.0225,4703.4839]"
00<enter>,[931.9973]
00<page_down>,[210087.1274]
00<shift>,[64635.3989]
00p,[89535.9929]
010,"[1761.6521,1980.2075,1862.7786,2330.634,1552.7766,1994.3801,2042.3359,2318.624,4253.3818,3212.0918,2586.9875]"
050,"[4418.845,28080.9961]"
057,[34595.0513]
060,"[74844.1367,19760.0303]"
065,"[12311.0515,7518.5156,8429.1602]"
070,"[56767.2744,4579.8728,17385.9204]"
075,[22398.9902]
080,"[10667.9294,35930.5383,17487.1379,78000.5164]"
085,"[4904.3801,14468.2815]"
090,"[4140.4392,7146.0134,3429.8738,3595.1787]"
095,"[3144.6545,7051.8447]"
097,[12603.0325]
0<backspace>0,[7286.5469]
0<backspace><102>,[43369.9026]
0<backspace><backspace>,[5052.1738]
0<backspace>s,[4703.071]
0<ctrl_l><ctrl_l>,"[5396.1489,4703.3992]"
0<ctrl_l><shift>,[284583.4761]
0<enter><backspace>,[10324.3909]
0<enter><enter>,[932.1372]
0<page_down><page_down>,[210449.7593]
0<shift><shift>,[64981.3911]
0<shift>=,[11635.8284]
0ph,[242679.1016]
0pt,[90056.9939]
0zo,[149712.5273]
100,"[233.0337,247.1357,251.5759,236.1628,2109.9363,188.8247,226.4751,269.2681,209.585,211.3918,243.1536,287.6553,304.0015,273.48,213.2136,228.6794,230.3745,197.2607,228.0193,223.9614,199.436]"
11g,[2227.1948]
11n,[3100.2566]
12<backspace>,[2625.6782]
185,"[836.4277,592.8394]"
18<shift>,[5211.0793]
19<enter>,[1400.8179]
1<enter><backspace>,[61047.4773]
1<shift>f,[5549.1602]
1<shift>j,[3991.7329]
1go,[2227.1201]
1nb,[3100.2231]
2.<enter>,[726.9121]
200,[540.6421]
220,[540.8447]
22<shift>,[91224.1067]
248,[2301.5881]
26<ctrl_l>,[69942.6169]
285,[809.0322]
290,[945.9653]
2<backspace>9,[3419.1013]
2<enter>2,[12582.9104]
2<enter>3,[11638.6716]
2<enter><delete>,[28934.0205]
2<shift><shift>,[91224.5542]
2<shift>k,[5025.1577]
300,"[61.9641,1226.6655]"
330,[61.7812]
3<enter>4,[9162.0757]
3<shift>h,[135499.5735]
424,[727.3123]
482,[2406.6074]
4<enter><ctrl_l>,[44418.158]
50<ctrl_l>,[284575.9771]
50z,[149521.0667]
510,"[2005.2705,40452.2661,4500.3647]"
518,[11344.3826]
528,[4885.1355]
529,[5595.626]
565,"[13948.7009,4659.3486]"
570,"[12172.1877,3747.0293,26619.0776,17901.8853]"
57<ctrl_l>,[132997.9617]
580,[24226.2332]
585,[6643.4946]
595,"[8912.9216,2876.4443,4535.032]"
5<alt_l><ctrl_l>,[246159.1724]
5<ctrl_l><ctrl_l>,[74160676.8792]
5cl,[1407252.9055]
5un,[554499.4595]
600,[9441.6978]
608,[10613.812]
63<shift>,[138237.116]
651,[4514.5562]
656,[13927.0234]
657,[17917.9519]
658,[24217.001]
65<ctrl_l>,[73570444.4011]
6<ctrl_l>,[69442.7385]
"7,7",[2102.5496]
705,[28098.0059]
706,"[12299.5679,7510.061]"
707,"[22405.0991,4595.4375]"
708,[35938.0056]
709,[4198.5166]
710,[2450.6765]
72<shift>,[5342.5649]
758,[6595.7651]
7<ctrl_l><shift>,[133058.634]
7<enter><ctrl_l>,[7539377.9814]
7en,[14441.176]
800,[3234.48]
801,[2315.3086]
808,[17531.1086]
809,[3412.0142]
80<backspace>,[7109.4399]
826,[1061.9446]
851,"[1957.2207,11502.3792]"
852,"[4881.0493,5042.0505]"
856,[4668.0771]
857,"[12174.5884,3932.7561]"
85<alt_l>,[246344.7791]
8<enter><backspace>,[3714.1541]
8<shift>p,[5174.0745]
"9,<right>",[515451.019]
901,"[3089.8054,2281.103]"
906,[19763.0652]
909,[3104.1953]
90<backspace>,[4897.7273]
90p,[242435.9824]
951,[40449.033]
957,[26609.7361]
959,"[8905.7849,4565.7632,2872.0271]"
95u,[554443.6375]
971,[2444.4268]
97e,[14413.5115]
9<enter><backspace>,[6484.043]
:-<shift>,"[130.7068,29.4707,132.7292,134.2603,15.8267,117.9336,37.0276,134.6357,7.0383]"
:::,"[888.8091,761.6914]"
::<left>,[22101.6216]
:<backspace>.,[926.7783]
:<backspace><,[1283.1624]
:<backspace><100>,"[1699.271,3358.3555]"
:<backspace><99>,[1174.4404]
:<backspace>h,[901.8474]
:<backspace>k,[885.5959]
:<enter><enter>,"[2453.8518,531.2395]"
:<enter><shift>,"[6502.6577,5409.6499]"
:<left><left>,[22117.8413]
:<shift><enter>,"[523.2151,1072.1294]"
:<shift>s,[483.0923]
:<space><98>,[2885.573]
:<space><ctrl_l>,"[773.884,592.4795,909.4758,385.5693]"
:<space><shift>,"[709.8394,664.9673,4385.3711]"
:<space><space>,[160.113]
:<space>n,[98736.9019]
:<space>s,[1763]
:co,[274.8606]
:er,[475.3606]
:in,[436.4304]
:q<backspace>,[2823.804]
:q<enter>,[8098.415]
:wq,[685.6348]
;<backspace><backspace>,[825.0793]
;<home><home>,[1869.5483]
";<shift>""","[0.5149,0.8523,0.6238,0.6152,0.7234]"
;<space><shift>,[685.8462]
;<space>k,[4775.47]
;de,[29666.2412]
;ho,[41960.1833]
"<,<98>",[8.77]
<.<99>,[31.0212]
<0><ctrl_l>,[17821.4644]
<100>+<delete>,[9288.7385]
<100>+<down>,[4227.437]
<100>+<shift>,"[3715.2317,6635.2996]"
<100>.<96>,[1456.3752]
<100>.<98>,"[761.9568,1315.04]"
<100>.<99>,[321.6528]
<100><101><98>,"[838.1914,1018.0349,781.3206]"
<100><103><enter>,[1777.2656]
<100><105><100>,[2278.5793]
<100><105><96>,[851.6555]
<100><105><97>,[1449.7332]
<100><105><99>,[1034.1594]
<100><96><103>,[1865.9919]
<100><96><97>,[674.9724]
<100><97><104>,[833.1812]
<100><backspace>1,"[1471.7864,1456.9529]"
<100><backspace><,[931.3813]
<100><backspace><101>,"[1937.8096,1294.1204]"
<100><backspace><96>,[1609.7937]
<100><backspace><backspace>,[969.9202]
<100><backspace>m,[1221.4351]
<100><enter><enter>,[1584.9199]
<100><enter><space>,[439788.7363]
<100><enter>m,[4945.9663]
<100><shift>:,[3009.5698]
<100><shift><esc>,[549.0598]
<100><space>d,"[607.6736,721.3918]"
<100><space>u,[990.1936]
<100><tab><enter>,[1261.7229]
<100><tab><shift>,[1596.5706]
<100>h¿,[220.3264]
<100>i<104>,[345.9885]
<100>k<101>,[77.5386]
<100>l<102>,[43.9639]
<101>+-,[2343.1494]
"<101>,<104>",[1206.9624]
"<101>,<shift>",[314011.8347]
<101>-<97>,"[1953.592,1896.3374,1687.0334,1102.822]"
<101><100><97>,[1118.5911]
<101><100><backspace>,[1054.6169]
<101><101><96>,[1312.7878]
<101><101><backspace>,[2137.4263]
<101><104><100>,[2464.5112]
<101><96><96>,[473.8647]
<101><96><97>,[788.4143]
<101><96><shift>,[231344.5784]
<101><96>n,"[439.1077,424.2051,443.5759,414.916,491.6438]"
<101><96>w,[1159.5596]
<101><98>-,[864.134]
<101><98><96>,"[1330.4561,1160.1846]"
<101><98><backspace>,[133442.6125]
<101><98><page_up>,[108020.1162]
<101><98><shift>,"[4052.8806,56349.9241,91536.6926]"
<101><98><space>,[681.8176]
<101><98>s,[2050.8252]
<101><99><102>,[710.4995]
<101><99><105>,[944.6379]
<101><99><97>,"[607.6248,619.1204]"
<101><backspace>+,[1855.5061]
"<101><backspace>,",[1337.7959]
<101><backspace><,[1961.3955]
<101><backspace><101>,[13650.4812]
<101><backspace><102>,[952.6179]
<101><backspace><96>,"[1520.6836,1380.6055]"
<101><backspace><backspace>,"[1641.7861,798.0684,725.3088]"
<101><caps_lock>l,[561.9202]
<101><ctrl_l>,[10770.8853]
<101><ctrl_l><alt_gr>,[622.5542]
<101><enter><ctrl_l>,"[5385.9348,193512.2744]"
<101><enter><shift>,[194910.4075]
<101><enter>c,[34014.6492]
<101><enter>e,[87069.3948]
<101><enter>h,[2122694.7312]
<101><space><enter>,"[4069.9338,1049.1565]"
<101><space><shift>,"[1271.6479,1321.405,692.4741,881.5642]"
<101><space>d,[829.6755]
<101><space>e,[545.575]
<101><space>m,[681.3452]
<101><space>n,[1198.6587]
<101>br,[72584.2146]
<101>go,[4536.5857]
<101>m<97>,[191.3108]
<101>n<shift>,[1360.8086]
<101>wi,[5236373.7803]
<102>.<97>,[706.199]
<102>.<space>,[408.4639]
<102><101><101>,[1571.9875]
<102><101><96>,"[322.1089,991.022,278.2368,307.9268,296.2607,286.5693]"
<102><102><104>,[1214.5095]
<102><104><96>,[687.3914]
<102><104><97>,[776.5891]
<102><96><space>,[979.2375]
<102><97><96>,[609.0251]
<102><98><102>,[1471.7837]
<102><98><99>,[739.3206]
<102><backspace><,[2560.0696]
<102><backspace><100>,[1115.7366]
<102><backspace><103>,[1395.6741]
<102><backspace><backspace>,"[514.3484,614.2402]"
<102><backspace><shift>,[980.7642]
<102><ctrl_l><shift>,[355589.4529]
<102><enter>o,[5105.5244]
<102><space><shift>,"[895.9558,1842.1724]"
<102><space><space>,[793.1802]
<102><space>d,[8649.0425]
<102>x<shift>,[1841.8557]
<103>.<105>,[888.0142]
<103><101><100>,[1585.6143]
<103><101><space>,"[1204.5564,1074.8955,865.1602]"
<103><102><98>,[1393.9373]
<103><103><101>,"[291.8616,383.2837,522.4133]"
<103><99><101>,[1370.3511]
<103><99><102>,[1526.9001]
"<103><backspace>,",[986.5862]
<103><backspace><104>,"[1523.4817,1606.5271]"
<103><enter>r,[11472.9177]
<103><enter>s,[17610.012]
<103><space><shift>,"[557.9141,1296.895]"
<104><100><96>,[2472.7734]
<104><101><backspace>,[14153.3354]
<104><104><backspace>,[799.3782]
<104><96><101>,[547.8184]
<104><96><96>,"[355.9163,568.4343,301.3491,376.9368,338.3813,339.9209,541.5562,366.8809,282.645,318.8191,226.9133,321.1394,502.3342]"
<104><96>m,"[1316.9275,2313.5981]"
<104><96>w,[693.3779]
<104><97><101>,[896.1758]
<104><98><enter>,"[405.179,463.9539,746.9983,457.2646,494.9473]"
<104><99><101>,[932.2173]
<104><backspace><99>,"[3631.1914,1044.1802,1204.5476]"
<104><backspace><backspace>,"[722.6985,787.1992]"
<104><end><98>,[3562.7827]
<104><enter><up>,[26639.4097]
<104><space><space>,[4428.8362]
<104><space>f,[2540.3301]
<104><tab><enter>,"[848.9419,911.5693,747.585,910.3662,1079.9766]"
<104><tab><shift>,[1543.2368]
<104><tab><tab>,[2326.6067]
<104>br,[13060.803]
<104>we,[183872.4878]
<105>.<100>,[1095.4685]
<105>.<96>,[1497.2466]
<105>.<98>,"[1392.9968,791.428]"
<105><100><105>,[1822.5676]
<105><96><101>,[4869.9597]
<105><97><103>,[2530.8054]
<105><98><99>,[601.8406]
<105><99><99>,[799.7256]
<105><enter><97>,[3031.1506]
<105><space>o,[604.8916]
<110><101><space>,[1068.8638]
<166><166><cmd>,[5171.0747]
<166><cmd><cmd>,[4183.457]
<170><shift><esc>,[1422.4988]
<170>^^,[4541.4668]
<222><ctrl_l><ctrl_l>,"[1163.1226,3793.6277]"
<255><255><ctrl_l>,[4310.2839]
<255><ctrl_l><alt_gr>,[19284.4077]
<255><ctrl_l><ctrl_l>,[2698.6648]
<255><shift><shift>,[1430.5967]
<67>wa,[3889.1721]
<96>+t,[25302.5701]
"<96>,<space>",[45850.7778]
<96>-<97>,"[1419.6699,919.3928]"
<96>-<98>,[1718.9368]
<96>.<96>,[783.6741]
<96>.<space>,[3009.8064]
<96><100>.,"[503.9253,699.6792]"
<96><101><98>,[547.8455]
<96><101><99>,[4809.7117]
<96><101><space>,[627.6663]
<96><101>w,[5236825.0464]
<96><102><enter>,[759.8794]
<96><102><space>,[1146.9587]
<96><103><99>,[2084.802]
<96><103><enter>,[519.1392]
<96><103><space>,[1305.0029]
<96><104><101>,[1652.5369]
<96><104><backspace>,[3287.7444]
<96><104><space>,[1429.5061]
<96><105>.,"[603.3081,580.1084,1066.9502]"
<96><110><101>,[952.7776]
<96><96>.,[3010.5688]
<96><96><102>,[465.8037]
<96><96><103>,[315.2615]
<96><96><104>,[413.0203]
<96><96><96>,"[1094.3662,293.3193]"
<96><96><97>,[758.2729]
<96><96><enter>,"[510.1316,625.7866,742.7134]"
<96><96><space>,[938.0894]
<96><96>k,[1406.0132]
<96><96>s,"[431.4817,451.0295,450.3535,415.894,644.6587,428.6003,487.9661,508.468,449.9331,440.9146,437.313,486.0581]"
<96><97><101>,[784.8069]
<96><97><103>,[778.4817]
<96><97><105>,[1781.6221]
<96><97><96>,"[690.3445,885.7683]"
<96><98>.,[791.4685]
<96><98><100>,"[639.7778,1268.9844,547.2397,970.0984]"
<96><98><101>,"[499.269,439.1936,486.7017,399.0154,397.3796,595.0623,934.9558]"
<96><98><96>,[310.6943]
<96><98><97>,[324.0173]
<96><98><98>,[328.7046]
<96><98><99>,[534.7878]
<96><99>.,[958.6729]
<96><backspace><backspace>,[981.0403]
<96><enter>1,[115587.3901]
<96><enter>7,[174780.7446]
<96><enter>b,[21402.2952]
<96><enter>d,[25381.1733]
<96><shift><shift>,[607.3289]
<96><shift>>,[3265.8276]
<96><shift>d,[231224.8718]
<96><space><96>,[184.4722]
<96><space><shift>,[1137.2822]
<96><space><space>,"[400.8335,594.8928]"
<96><space>c,"[931.6213,797.7546]"
<96><space>h,[1318.4822]
<96><space>i,[641.5061]
<96><space>u,[622.2271]
<96><tab><down>,[2802.0071]
<96><tab><shift>,[8180.5967]
<96>cm,[624.677]
<96>k<shift>,[1377.4075]
<96>m.,[2603.1484]
<96>m<space>,[1632.7737]
<96>n<104>,"[629.9807,627.7136,552.2891,551.7979,620.135]"
<96>st,"[310.6223,377.8579,374.9436,378.1414,358.1807,400.1392,358.0791,435.218,347.0859,396.9448,573.2783,361.8975]"
<96>w<enter>,[490.272]
<96>wp,[2972.1885]
"<97>,<98>",[982.9553]
<97>-<96>,[856.5474]
<97>.<96>,[1123.7759]
<97>.<97>,[823.9734]
<97>.<98>,[2710.1597]
<97>.<99>,[97.5222]
<97>.<shift>,[798.9995]
<97><100><105>,"[754.8467,1138.4888]"
<97><100><96>,[724.0068]
<97><101><96>,[517.9358]
<97><101><98>,"[1417.1101,1453.0593,1046.9031,683.822,521.9919,605.4924]"
<97><101><99>,"[816.3662,2419.5361]"
<97><101><space>,"[678.0071,1238.0457]"
<97><102><102>,[1174.1616]
<97><102><backspace>,"[857.9524,973.0178]"
<97><102><space>,[766.5278]
<97><103>.,[747.2065]
<97><103><101>,[1553.438]
<97><103><102>,[1777.0166]
<97><104><104>,[432.3262]
<97><105><98>,[1830.2661]
<97><96>-,"[1399.7205,799.3525,928.8423]"
<97><96><103>,[353.5339]
<97><96><enter>,[524.5352]
<97><96><shift>,[3359.5225]
<97><96><tab>,[1882.3745]
<97><97>-,[692.2891]
<97><97>.,[334.8486]
<97><97><102>,[491.1438]
<97><98>.,[1520.3713]
<97><98><left>,[333.1016]
<97><98><space>,[143.9636]
<97><99><101>,[1222.0891]
<97><99><96>,[654.3687]
<97><99><space>,[1608.564]
<97><backspace><98>,[2365.8738]
<97><backspace><backspace>,[1086.0261]
<97><backspace>l,[1043.1072]
<97><enter><97>,[11987.2183]
<97><enter><ctrl_l>,[23176.8159]
<97><enter><shift>,[1160.8711]
<97><left><left>,[1009.8872]
<97><right><delete>,[956.1125]
<97><shift>:,[634.4778]
<97><space><96>,[527.4541]
<97><space>i,[529.6362]
<97><space>k,[2904.4189]
<97><tab><104>,[2821.8367]
<97>i<104>,[499.1416]
<97>m<space>,[2185.0535]
<97>n<shift>,[484.5291]
<97>r<backspace>,[1515.2971]
"<98>,<104>",[2211.8589]
<98>-<backspace>,[1263.9722]
<98>.<96>,[668.9062]
<98>.<98>,[813.9026]
<98>.<shift>,[1224.7532]
<98>.<space>,[8816.0354]
<98>.c,[231899.6768]
<98><100>.,[790.605]
<98><100><103>,[918.3252]
<98><100><enter>,[752.0254]
<98><100><space>,"[1152.428,781.3933,1130.2917]"
<98><100><tab>,[698.9463]
"<98><101>,",[135737.665]
<98><101>-,"[861.0354,958.0012,1154.0642]"
<98><101><backspace>,[2025.6411]
<98><101><enter>,"[699.2256,618.3896,846.6038,887.353]"
<98><101><space>,[1000.4866]
<98><101>b,[72568.762]
<98><102><98>,[867.0447]
<98><96>+,[25007.1306]
<98><96>.,[405.2903]
<98><96><96>,"[239.7383,955.3953,220.9192,364.9119,401.5537,269.1819]"
<98><96><97>,"[704.5691,593.22]"
<98><96><98>,"[869.2034,326.0569,435.1289,521.0259,378.551,461.2444,292.4905,249.1621,228.3975,869.6299,734.593,351.8608,253.9153,444.9568]"
<98><96><backspace>,[1061.3916]
<98><96><tab>,[742.3821]
<98><96>c,[811.4255]
<98><97>.,[473.0349]
<98><97><left>,[966.9893]
<98><97><shift>,[634.1082]
<98><98><96>,[387.4553]
<98><98><backspace>,[737.4712]
<98><98><enter>,[541.6848]
<98><99>.,[1318.6904]
<98><99><99>,[749.9575]
<98><99><enter>,"[646.0449,814.9763]"
<98><backspace><96>,[1008.5112]
<98><backspace><99>,[2891.0974]
<98><backspace><backspace>,[814.0442]
<98><backspace><enter>,[133504.1804]
<98><enter><enter>,"[1204.2219,6201.3516]"
<98><enter><page_down>,[9983.9133]
<98><enter><shift>,"[7025.8516,1345.1709]"
<98><enter>c,[5542.4441]
<98><enter>l,"[3781.6997,12555.1589,4438.9915]"
<98><left><right>,[1009.7585]
<98><page_up><page_down>,[149469.4253]
<98><shift>),[674.0452]
<98><shift>i,[55974.6121]
<98><shift>j,[3773.7317]
<98><shift>p,[91178.5254]
<98><space><96>,[418.2671]
<98><space><shift>,[745.0273]
<98><space>a,[384.3538]
<98><space>d,[1893.4219]
<98><space>n,[436.968]
<98><space>o,[2219.7197]
<98><space>v,[477.0779]
<98><space>z,[1708.1489]
<98><tab><ctrl_l>,[55878.3677]
<98><tab><enter>,"[1031.6404,1470.8896]"
<98>m<97>,[1252.5806]
<98>nb,[2484.8174]
<98>se,[888.9084]
<98>sg,[1715.4304]
<98>sl,"[647.9941,712.0786]"
<99>*<101>,[2362.2637]
<99>.<102>,[2299.9585]
<99>.<98>,[1560.5925]
<99>.<space>,[644.0393]
<99><100><backspace>,[1842.6794]
<99><101><104>,[1301.957]
<99><101><backspace>,"[1256.3372,794.854,1669.0825]"
<99><102><97>,[1082.1516]
<99><102><backspace>,[691.3733]
<99><102><ctrl_l>,[355706.3176]
<99><103><99>,[1247.3279]
<99><105><enter>,[890.3499]
<99><96><104>,[1183.2346]
<99><96><96>,[1187.4402]
<99><96><space>,[597.8452]
<99><97><101>,[2052.2334]
<99><97><enter>,[1109.0066]
<99><98><100>,[1740.1006]
<99><99><100>,[854.7456]
<99><99><103>,[442.0076]
<99><99><98>,[1575.5186]
<99><backspace><100>,[3543.5261]
<99><backspace><backspace>,"[575.5061,3212.0757]"
<99><enter><97>,[16448.8003]
<99><enter><enter>,[1195.7236]
<99><space><backspace>,[1937.4968]
<99><space><shift>,[1695.4319]
<99><space><space>,"[627.8198,1479.741]"
<99><space>i,[2989.0994]
<99><space>k,[481.2683]
<99>m.,[852.1106]
<99>x<99>,[3254.8823]
"<<,",[43.0674]
<<.,[547.1104]
<<<,"[68.8872,68.4275,68.2166,68.2644,68.7063,68.4121,68.2031,67.9868,68.5247,68.429,68.5693,68.217,552.7168,68.7749,68.7222,69.3577,68.5557,68.5173,553.0964,68.5054,68.7036,67.8552,68.4849,68.4131,68.7839,68.4556,68.2554]"
<<m,[42.4358]
<<space><96>,[85.041]
<alt_gr><ctrl_l><alt_gr>,"[33.4377,526.7266,518.4514,34.635,34.4326,34.0498,34.3062,33.8582,33.8899,34.3711,34.5029,34.2515,34.3108,34.448,34.2905,34.0586,34.3132,34.0576,33.8091,34.6956,34.5317,33.2756,34.0254,141.1372,518.4248,33.9788,34.0063,34.2119,34.1169,34.1611,34.885,34.4553,35.8557,518.4653,34.1963,34.2151,517.552,517.6345,34.3162,34.5481,34.1631,34.1765,34.3206,33.9578,518.0242]"
<alt_gr>@<enter>,[2096.1204]
<alt_gr>@a,[4230.5049]
<alt_gr>@g,"[7.0486,3.1919,4.6682,6.8208,7.3179,4.23,7.2249,4.0864]"
<alt_gr>@i,"[129.4795,343.7217,143.01]"
<alt_gr>@k,[1426.9824]
<alt_gr>[<shift>,[7180.479]
<alt_gr>[],"[4.0515,3.2219]"
<alt_gr>]<backspace>,"[588.0881,558.0164,3633.6055,733.1694]"
<alt_gr>]r,[27796.8169]
<alt_gr>d<down>,"[128.7092,280.4324,92.5747,82.8525,109.9402,147.1013,216.5081]"
<alt_gr>e<up>,"[4.4907,127.6028,182.113]"
<alt_gr>f<right>,"[460.3733,101.6582,137.4226,130.2634,120.6887,132.511]"
<alt_gr>g<end>,"[226.7151,7.3687,227.0188,23.5732,2.5903,7.8015,280.1917]"
<alt_gr>r<delete>,"[101.4197,55.5315,343.5178]"
<alt_gr>s<left>,"[127.6824,82.2202,235.8232,73.7314,128.1436,118.1638,171.9399,64.4355]"
<alt_gr>t<page_down>,"[56.7285,13.0154]"
<alt_gr>v<enter>,[282.0374]
<alt_gr>{<98>,[750.9185]
<alt_gr>{<shift>,[748.7688]
<alt_gr>{j,"[1022.2729,755.6533]"
<alt_gr>|<space>,"[448.6809,722.9246,717.9158]"
<alt_gr>~¹,[1190.51]
<alt_l><alt_l><alt_l>,"[69.2207,525.8499,534.9961,68.4624,68.4688,68.1311,67.4971,68.5674,68.8008,67.8638,62.53,69.0635,66.8293,75.6819,68.9392,67.0828,69.8826,67.865,65.575,74.0698,69.2422,68.9729,67.1384,68.4148,67.7781,68.4763,69.8909,68.7012,68.6907,66.5513,552.342,72.2437,68.8538,69.5635,68.6592,63.4521]"
<alt_l><alt_l><ctrl_l>,[453.8962]
<alt_l><alt_l><shift>,[37.1387]
<alt_l><alt_l><tab>,"[211.8918,67.3982,130.9863,130.707,539.876,197.417]"
<alt_l><ctrl_l><67>,[328.304]
<alt_l><ctrl_l><ctrl_l>,[919.2737]
<alt_l><ctrl_l><esc>,[177.5195]
<alt_l><f4><ctrl_l>,[4088.3193]
<alt_l><f4>k,[13234.1282]
<alt_l><left><left>,[492.8254]
<alt_l><shift><esc>,[547.9026]
<alt_l><shift><shift>,[510.864]
<alt_l><tab><alt_l>,[1853.6077]
<alt_l><tab><ctrl_l>,[1614329.479]
<alt_l><tab><tab>,"[197.4224,491.3394,212.009,1277.4573,131.5078,2475.7756,130.793,1087.7678]"
<alt_l>e<shift>,[3210.9827]
<alt_l>y<ctrl_l>,[1662.584]
<backspace>#l,[1553.3147]
<backspace>+<shift>,[2569.1008]
<backspace>+<space>,[1683.3193]
"<backspace>,,","[280.6213,2103.9622,424.4839,1240.3613]"
"<backspace>,<98>",[705.0098]
"<backspace>,<end>","[588.9419,1941.4429]"
"<backspace>,<shift>",[381.8804]
"<backspace>,<space>","[179.9705,267.3203,583.7739,364.0605,227.8103,293.1785,312.689,228.8008,319.2097,369.0435,519.9807,359.4763,377.6824,348.8503,500.9548,312.9995,247.9043,10493.9524]"
