key,durations
<alt><ctrl><right>,"[207.9861,880.3491,207.9089,119.6792,831.9214,127.7617,216.6431,4176.001,736.0405,168.0322,319.5447,95.5576,4864.4741,351.7305,111.5654,192.2544,207.8027,519.864,127.7727,151.9348,215.6748,159.8083,79.3091,239.8745,223.3103,175.5334,143.8667,135.2734,175.8303,495.5879,176.5869,215.7988,176.4656,159.5725,119.7722,743.3784,399.8894,415.8201,360.3611,263.9258,640.2476,247.7534,263.8237,535.9214,231.6909,495.8833,271.5208,391.3848,87.3889,391.2639,256.0916,407.5891,143.5896,175.9976,160.5024,183.3484,432.7312,175.2615,223.7224,231.2671,135.79,615.8174,320.0476,111.929,680.1108,175.7761,176.5798,400.2229,2399.8154,136.1743,193.0369,519.7271,248.0159,135.2573,456.8872,391.8875,199.3618,216.6216,839.7117,343.7705,239.7229,191.7966,231.6433,103.7876,159.8208,135.158,183.7075,111.481,239.8091,240.0295,136.0715,167.9111,135.3801,392.6875,191.5828,264.0649,359.8521,87.1062,351.7583,1191.0996,359.873,639.6375,520.1375,1591.7214,512.165,831.4604,239.926,176.0271,103.6609,232.0269,991.3462,159.9473,152.1262,288.3115,128.0376,943.3733,199.501,703.8174,302.6167,199.928,135.9243,1464.6506,367.968,471.2603,359.9619,503.5625,335.1917,135.3503,191.7422,1175.9106,216.5574,264.5173,519.8584,135.0227,256.1863,136.1514,96.1575,151.5093,151.8423,952.1113,224.3325,1144.2415,471.5488,112.4006,167.8477,192.9104,279.7932,103.741,279.9592,687.4573,311.3389,183.9641,215.8159,279.9294,1064.0229,287.9019,254.4548,327.4019,263.54,112.2983,319.9309,223.9568,183.9924,751.5859,112.1616,214.9685,247.7639,215.0847,607.4104,623.2344,151.689,135.0867,3630.9956,196.2842,168.054,287.7122,176.167,183.2188,311.9414,384.0212,239.6414,152.512,144.2908,143.7014,263.8464,215.7556,124.0779,224.4094,279.9468,287.6714,232.0435,350.8293,159.9221,440.083,119.437,175.8486,127.5762,271.2781,343.6169,337.929,271.5967,951.2122,254.8806,160.5583,183.957,183.6946,647.3406,144.1814,287.2778,135.4282,160.1089,159.4521,167.3828,591.0159,511.3772,-1312662.2766,673095.0743,-1040425.475,34736.2113,-288446.5284,-690010.5018,-545109.872]"
<alt><ctrl><shift>,"[26359.4229,176.0664,2144.2307,687.9919,440.1047,79.9497,1895.9973]"
<alt><ctrl><shift_r>,[3143.698]
<alt><ctrl><space>,[18863.9021]
<alt><ctrl><tab>,[951.5791]
<alt><ctrl>c,"[176.1946,511.6667,607.3796,1871.822,695.9146,536.1265,1799.5747]"
<alt><ctrl>i,[296.5391]
<alt><ctrl>m,[5288.564]
<alt><ctrl>r,"[319.7336,1239.4473]"
<alt><ctrl>s,"[1920.5491,12015.3374,3960.4714]"
<alt><ctrl>z,"[679.8347,1288.208]"
<alt><down><down>,[840.3337]
<alt><down><right>,"[943.0864,776.2534,431.6545]"
<alt><down><up>,"[1495.3984,463.7822]"
<alt><esc><alt>,[824.0671]
<alt><f4><alt>,"[1183.8716,1471.1545,7599.0806,1776.0635,2568.1824,7095.0059,1080.1357]"
<alt><f4><ctrl>,"[3608.1206,3024.6653,1100227.4119,48583.4641]"
<alt><f4><enter>,[2880.4695]
<alt><f4><f2>,[2592.9517]
<alt><f4><f4>,"[1952.8831,1272.0129]"
<alt><left><65041>,"[4497.0129,7375.1924,1775.9141,34616.1641,1760.6543,1296.3699,4175.9846,2095.5674,1479.113,1592.1064,1287.5366,65639.8972,1544.2319,1504.1401,1263.2812,2632.0613,32568.1208,6319.9475,3807.4666,6095.3911,7750.8352,3968.5454,2601.0208,4792.1025]"
<alt><left><alt>,"[448.0852,975.9873,1487.9705,1961.0291,1928.3113,816.0266,8272.1609,1168.3562,704.3518,1591.7957,832.7549,903.2769,792.3154,600.8433,3319.6477,951.9751,2432.4749,431.9263,1664.0205,19024.3735,824.8296,879.4861,11255.7805,448.1685,11632.0515,471.9971,2935.9709,1120.5747,2200.0884,1465.104,792.4287,840.1531,839.4385,21191.9661,1007.9983,728.2156,1120.0378]"
<alt><left><ctrl>,"[12681.0149,984.5413,4440,756102.0293,1400.0183,6138.0754,1551.521,3079.6555,1328.6885,2303.9602,2552.0361]"
<alt><left><ctrl_r>,[176.0093]
<alt><left><down>,[727.7795]
<alt><left><left>,"[7703.9387,4632.0898,1087.3945,687.218]"
<alt><left><right>,"[816.0269,2375.9153,2520.5217,1376.4658,1175.9312,1695.9656,5760.0632,1400.2324,943.76]"
<alt><left><shift>,"[1240.4534,15023.8508]"
<alt><left>c,[4776.4487]
<alt><print_screen><cmd>,[4031.2136]
<alt><print_screen><esc>,[1071.3171]
<alt><right><65027>,[3175.5574]
<alt><right><65041>,"[1952.793,936.5427,1528.7244,1943.4885,952.4915,1320.1584,1520.6348,1504.3159,2520.4941,1856.1301,896.0798]"
<alt><right><alt>,"[9752.4922,935.9109,1615.6008,3120.0493,2656.2922,5335.5969,1823.3174,12712.0227,4615.8601,1231.0044,7632.8997,1168.624,575.5652,21824.1599,4256.0466,1319.8267,5447.8215,1135.8269,5535.72,4568.9019,97135.2546,4576.6892,1312.7842,6791.7065,11927.9626,1880.4341,2015.3394,9953.2871,1887.5437,2191.7568,4167.9421]"
<alt><right><cmd>,[703.5854]
<alt><right><ctrl>,"[13182.9338,1495.6775,30496.9802,8134.8362,5136.1023,1504.1543,2415.3369,911.115,1703.3369,736.082,2160.3638,624.6104,3360.4893,1144.4526,879.9026,12152.1304,929.1174,2720.5732,8248.1562,8257.1091]"
<alt><right><down>,[9063.1223]
<alt><right><f5>,"[3655.7512,1311.2737,5310.8687,3583.8264]"
<alt><right><left>,"[951.6057,744.0273,1071.9807,1520.4109,1007.8025,1167.5969,632.3416,3976.0049,392.1873,1088.2598,808.5874,1496.2969,591.7712,6503.7544,839.0161,5976.3853,720.0596,1175.4688,2488.6919,2609.0303,1008.0063,4359.6008]"
<alt><right><media_volume_up>,[13473.551]
<alt><right><right>,[199.3735]
<alt><right><shift>,"[928.8298,1919.6826,2911.3921,1584.5366,5832.1873]"
<alt><right><shift_r>,"[903.9841,1167.7646,2655.3359,6656.7388,1176.0034]"
<alt><shift><,[2471.4973]
<alt><shift><alt>,"[1401.2244,6367.8838,3248.9573]"
<alt><shift>i,[934.8069]
<alt><space><backspace>,[2647.9602]
"<alt><tab>,","[1128.2974,2567.8066]"
<alt><tab>1,"[111.2129,119.8616,2079.8948]"
<alt><tab>6,[3271.127]
<alt><tab><65027>,[1522067.5271]
<alt><tab><65041>,"[33623.1357,10761.075,7041.5229,9576.4907,12088.0276,848.2283,887.5244,1127.7417,1783.6433,6592.1619,2103.3948,1016.1047,1680.1204,2623.8928,2768.2866,13184.585,135375.5422,3607.2405,1887.9575,1152.147,32711.5063,43383.3486,2616.3655,3232.5876,4599.7468,8119.6807,5313.2134,10311.7559,5672.2427,5424.5144,704.3784,13720.5513,1352.0388,1279.6104,824.9792,58735.0967,1231.8499,12423.72,943.9648,4648.1707,1528.3608,1135.78,1816.0796,543.3572,1471.6685,1464.1721,751.3232,1543.8416,3079.9624,2720.6296,935.1155,984.29,1231.6511,3607.363,5608.6692,4272.6267,1528.2158,17280.6753,29087.6648,2840.1287,2360.7605,10575.8179,8951.261,384.3577,14719.8,912.4407,11360.1831,2735.5466,2768.0667,28647.8381,5167.7275,5231.8547,20766.2996,1071.7432,12639.4038,1704.8406,1655.5662,1536.0679,36726.2822,316801.9412,744217.1989,-390119.9278,-426921.8333,291146.6697]"
<alt><tab><alt>,"[784.0205,2905.2551,568.1875,840.2976,648.8833,2671.668,1303.3281,503.1116,1063.8274,656.7192,440.3318,3799.8291,1023.3818,766.5952,9495.8743,264.2009,935.4365,984.3191,1278.4297,952.0464,943.2576,992.832,1103.854,352.1155,928.3818,761.7754,471.8079,871.6348,1376.3093,475842.228,936.1614,5144.7322,3448.0825,1663.6833,272.8862,719.7253,919.6328,688.0696,752.1548,28015.7266,1112.1531,1231.6611,1312.3438,751.3499,5288.2532,6376.2944,559.8853,183197.4788,471.3247,439.7571,3047.8296,1072.2974,528.0605,688.0598,1015.3879,816.1924,419.9045,999.8958,431.9258,935.2791,19064.5359,271.9485,864.491,575.4827,751.4607,568.1265,527.5557,600.0073,27359.709,2896.2637,903.8655,4976.2937,320.1516,513.7346,712.823,2104.6768,704.3691,2742.5349,3071.6956,740.9863,543.2014,2880.47,1023.5071,344.3193,3384.323,3088.4592,1168.1956,1023.9912,1103.4771,792.1382,8327.6216,1080.0913,1478.9619,527.0537,1256.1975,719.3159,4952.2673,447.8665,551.5791,575.7285,1038.9871,2481.0989,664.3896,408.9221,26623.9504,399.7449,1295.781,1983.8623,6864.7266,2808.3528,8327.9299,552.1204,1583.917,727.9521,792.0044,671.8887,3696.5708,584.0205,656.0479,1503.8401,831.3999,332.4153,1232.572,8256.0593,551.7307,1343.0291,952.0474,512.4631,960.2615,487.4224,664.0632,25831.8149,1215.9973,1319.356,544.3464,959.7996,2512.2212,743.8645,25815.5723,1296.9822,647.7959,496.6873,408.4238,504.1685,975.5725,784.1685,1896.052,346491.8311,679.7776,432.1531,1432.574,455.115,495.4001,1520.9917,535.7407,391.3152,2384.1262,15961.1436,2159.6343,959.8589,696.1619,2304.5681,4167.6533,5287.7114,848.4072,1919.012,912.4922,511.5891,1080.2979,807.9111,1088.0588,919.9407,1191.3169,399.9766,407.9167,2264.957,375.668,5103.7766,1377.0266,1111.7437,615.2705,1160.1338,24384.2522,600.0745,14432.1467,927.8096,1288.0208,1280.042,766.5676,351.5959,640.1355,416.428,1863.5857,447.7195,999.7241,2608.3291,1639.521,7663.7236,14424.3538,936.0142,1055.8389,816.1333,1711.0042,560.1875,984.4863,447.8987,839.9534,1087.7366,7119.1526,1432.1147,480.3391,1887.6431,344.0281,832.0757,496.3469,3040.1555,831.2217,912.4973,919.7744,5831.8989,510.6626,37615.5232,463.1992,4592.363,3768.5215,1000.0073,2048.0605,760.2239,1215.7622,27790.5176,943.9045,664.1226,1175.2361,4552.4224,520.5415,1224.0554,2360.5361,3792.1919,2223.7751,688.0063,768.2783,815.7588,6152.8481,1980.5652,6024.5271,13943.2073,1472.28,383.7991,57695.2642,2504.0637,927.4753,1351.4275,471.9138,808.6887,536.3535,288.4221,616.4934,735.7595,768.3418,736.4065,735.6077,8048.0671,2575.9907,1999.46,1072.0652,2007.6201,2136.4121,1664.2639,2888.2485,959.8875,35223.1765,853.1924,936.3679,1815.6721,384.2517,600.1985,1568.2876,687.519,384.1304,720.6243,1383.8943,360.6128,815.1963,479.9316,736.5659,1888.8535,3536.2615,8775.5879,528.332,7696.4988,11584.27,637.8792,832.071,423.947,896.8127,856.158,3087.8774,2591.3464,1039.3604,335.9644,1215.093,1984.2124,479.9861,6640.8528,1784.0615,1263.4961,528.4905,367.4602,983.6062,680.4553,863.9026,752.675,567.9778,20551.9968,2039.9578,358.5129,328.0515,14423.2173,600.2183,431.603,1647.9431,392.114,631.7612,4096.0327,487.6975,2800.0657,640.4517,1375.697,703.2373,432.8201,544.1411,4734.6416,656.0159,1287.7988,1303.574,1264.1265,7128.6108,6007.5198,1407.9709,11863.8271,568.8411,871.8699,520.2798,1310.9705,1175.657,15951.8662,1279.6714,3343.7334,455.4802,800.7061,1664.4658,1000.2634,927.7026,863.3052,576.7483,2288.688,903.7751,766.3418,1015.5837,2832.5051,535.7612,4160.7605,872.0811,4888.0737,43240.2427,1223.6609,528.4839,1584.3354,1039.9556,306955.3711,246828.0849,519946.4679,108592.7193,-118893.6485,-32964.549,-180043.2747,-315389.7658,932609.1362,-582047.0517,433024.7036,-27238.1775,1167347.3155,-643429.4551,101228.3711,449480.7052,-23271.1088,518541.9351,-6416.1655,-228377.8986,682723.6959,321242.9181,-475500.2736,1239732.0572,-196688.1236,414470.1403,-25163.0426,425374.1849,7295.3309,147472.1347,709165.4211,-681022.2537,-331013.8347,-902180.9863,-32024.6958,48734.3393,167335.5512,200335.4683,-512973.3179,210686.3592,-203656.6279,319899.4346,214945.8896,-154021.7329,-214404.4247,-202666.7515,-633132.7371,90813.8649,1608483.0102,-423846.5623,-373307.4026,67309.335,-115093.9518,-1160528.0151]"
<alt><tab><backspace>,[552.2446]
<alt><tab><cmd>,[1279.6494]
<alt><tab><ctrl>,"[3192.0574,6104.0847,3480.8596,1304.4915,41031.542,15248.4343,13312.7295,1872.0005,1976.1511,856.376,1863.9844,695.9387,3859005.2649,631.918,1334.5935,3472.5027,3111.8552,9952.3628,5064.0022,24486.7913,1704.3943,664.4724,2463.8469,1920.3994,3776.051,3872.5315,2239.9248,1559.8738,1776.2307,6159.2788,1430.7053,11808.158,1207.5564,1368.0833,7599.6992,15343.8303,4575.4666,311.6399,1463.7566,21823.407,2456.6492,1176.4292,21015.6296,6878.7791,1944.2471,21935.5222,-325597.477,298620.9721,-101202.4104]"
<alt><tab><delete>,[1264.4827]
<alt><tab><down>,"[28553.8462,1496.3005]"
<alt><tab><esc>,"[1271.873,4335.3184,503.9761,695.7126,1136.7805]"
<alt><tab><f2>,"[4431.7546,2279.8013]"
<alt><tab><f5>,"[7695.877,1415.7822,2895.6023]"
<alt><tab><left>,"[2799.7974,1896.0315,599.6948]"
<alt><tab><right>,[9262.2749]
<alt><tab><shift>,"[1663.3745,37960.4602,521.1831,3511.8157,8759.9067,715.0703,3496.3208,5439.5908,1327.8367,12486.8601,2511.9524]"
<alt><tab><shift_r>,"[1878.9294,9047.9106,815.3569,1688.3513,2704.6855,81977.219]"
<alt><tab><space>,"[3934.2039,7911.8188,695.8335,10440.2234,2127.9988,55599.4849,1616.0486,896.0911]"
<alt><tab><tab>,"[720.0791,583.2095,551.4944,1351.427,601.4934,576.4521,391.8257,1183.2153,480.2942,559.2339,895.4551,1239.4924,543.5977,1032.3906,287.7332,688.3335,848.1384,1207.7927,1091.5989,311.9019,295.6445,447.9272,264.2236,360.5042,319.6433,927.4824,687.6667,855.0979,328.0889,327.1418,559.334,535.7571,471.8503,391.0835,2544.4697,544.127,855.8972,375.6331,2463.0532,287.6768,448.6296,663.7019,696.6321,959.3792,1055.6091,695.8528,990.9783,1008.1621,448.5793,359.5735,1055.696,703.6575,767.8621,1599.906,320.4836,799.8838,1088.197,887.1648,343.3806,661.3269,750.6836,328.0818,400.0269,279.5527,1352.3472,311.8008,646.8574,680.0449,975.7109,711.7822,703.5205,832.2148,607.3896,631.9126,559.7283,1127.7129,655.7026,575.5225,670.8967,271.4661,759.9539,775.8311,735.9624,551.72,2655.5955,935.9666,271.8286,719.7734,352.2256,823.2451,336.4824,256.0002,840.4653,767.0803,1055.7717,728.5408,496.2798,1240.2136,2239.3557,1000.0745,1479.843,318.9868,792.2356,647.9866,416.5481,735.3574,623.3416,415.5879,719.2429,911.5559,903.0186,359.6514,703.4639,327.9275,919.3257,567.6152,1439.4639,287.1882,607.6814,567.5217,736.7966,671.5254,368.5818,1463.6958,974.8928,734.9114,655.7126,1064.386,983.6355,447.6179,303.7351,663.2126,857.1721,343.739,271.7114,415.9409,303.2585,272.0615,543.9651,686.9045,676.4626,1047.782,471.8718,583.688,575.8877,375.7002,615.926,1383.5774,287.78,-39633.903,-668445.9365,-596284.8891,-440828.9297,-100047.4403,372678.632,587201.9264,68030.9575,-216012.7844]"
<alt><tab>a,"[3248.01,8976.2517]"
<alt><tab>b,[1399.7727]
<alt><tab>d,[28584.3149]
<alt><tab>e,"[1599.752,53461.8562,1495.3977]"
<alt><tab>g,[503.9609]
<alt><tab>i,[1119.2302]
<alt><tab>o,[727.9885]
<alt><tab>p,[1648.0918]
<alt><tab>t,"[1751.1968,1575.4546,4199.7593,607.4951,2440.5732]"
<alt><tab>y,[6823.5959]
<alt><up><down>,[679.7937]
<alt><up><left>,[1111.8638]
<alt>c<shift>,[1000.2622]
<alt>cm,[696.3284]
<alt>i<alt>,[1920.0754]
<alt>i<ctrl>,[768.2815]
<alt>i<down>,[2352.6423]
<alt>k<alt>,[495.6189]
<alt>r<65041>,"[47903.2656,25983.3186,6991.5679]"
<alt>r<alt>,"[4543.137,25024.7234,11295.2969]"
<alt>r<ctrl>,"[67046.8542,16801.4497,13471.7751]"
<alt>r<esc>,[2152.0027]
<alt>s<alt>,"[1263.417,52335.0002,1815.9143]"
<backspace>.<space>,[831.6621]
<backspace>2<ctrl>,[1417.0759]
<backspace>3<space>,[312.3982]
<backspace><65027><65027>,[1423.0676]
<backspace><65041>.,[800.5815]
<backspace><65041>e,[16232.2256]
<backspace><65041>h,[3767.8408]
<backspace><alt><tab>,"[207.9333,215.9788,1980.6086,22350.8894]"
<backspace><backspace>.,[940.4836]
<backspace><backspace>3,[240.2617]
<backspace><backspace><65041>,[2128.0315]
<backspace><backspace><backspace>,"[398.2905,59.761,529.6289,59.8137,-31568.2773,149099.2692,66602.9432,204705.13,221476.5511,-59836.4898]"
<backspace><backspace><down>,[44047.3459]
<backspace><backspace><space>,[895.0266]
<backspace><ctrl>2,[415.7856]
<backspace><ctrl>s,[2095.6885]
<backspace><down><enter>,[44545.6799]
<backspace><f1><65041>,[51407.8645]
<backspace><space>d,[1607.3191]
<backspace>ma,[499.9976]
<backspace>p<backspace>,[1063.5159]
<backspace>wh,[838.9099]
<caps_lock><shift>t,"[369.3428,976.4119]"
<caps_lock><shift>w,[455.8911]
<caps_lock>we,[479.7195]
<cmd><alt><alt>,[224.1917]
<cmd><alt><tab>,[440.0667]
<cmd><cmd><alt>,[2576.1565]
<cmd><cmd><cmd>,[760.8469]
<cmd><cmd>t,[551.3665]
<cmd><ctrl><esc>,[1791.625]
<cmd><space><alt>,[791.7781]
<cmd>c<alt>,[839.999]
<cmd>rs,[656.1614]
<cmd>ru,[864.3926]
<cmd>si,[1047.5786]
<cmd>sl,"[471.5776,2695.8306,1151.4492,879.8293,719.6694]"
<cmd>te,"[1255.3572,543.7104]"
<cmd>th,[2095.5125]
"<ctrl>,,","[464.8274,1704.0486]"
"<ctrl>,1",[447.8848]
"<ctrl>,<ctrl>","[839.9355,6183.7566]"
"<ctrl>,<space>","[927.175,831.7786]"
"<ctrl>,g",[575.8713]
"<ctrl>,s",[17984.4172]
"<ctrl>,w","[2720.5383,551.8787]"
"<ctrl>,ü","[871.5232,496.6035,415.8992]"
"<ctrl>.,","[1976.0408,820.9993]"
<ctrl>..,"[367.4146,792.522,296.0552,264.1531,583.8567,655.1406,336.4587,311.8384,303.6289,256.0129,271.7209,587.8694,248.0276,287.5042,271.8928,455.6157,215.7568,304.8557,223.8853,255.9385,295.6775,272.1089,280.0679,1127.7559,304.5745,295.3728,288.179,296.439,279.8103,807.8494,591.2366,256.4929,408.5396,351.8965,264.0117,615.5256,256.7175,272.3801,376.6338,367.8914,287.8037,327.8752,479.7788,256.0164,304.1445,575.283,312.2205,232.7302,263.8396,352.6296,407.5581,656.0679,320.6277,392.0181,288.8352,312.4878,264.0771,256.3672,416.1147,256.1917,280.1511,399.7554,303.8853,351.822,376.0002,279.3674,431.8982,668.366,408.1057,343.813,368.6135,271.6396,455.9685,668.0234,343.7463,375.8284,263.5522,256.0464,272.0405,456.5935,358.9688,311.7063,255.7585,367.4275,256.3635,304.6318,407.8396,696.0618,376.6008,313.1667,463.3101,759.123,328.6467,636.7585,296.1321,279.5425,279.8635,279.1426,272.4949,280.4883,328.1414,391.1562,527.55,302.1853,264.1599,272.9692,312.3105,376.999,304.1353,319.9141,352.0278,584.0403,303.9868,288.948,279.8418,264.3875,288.0188,367.9995,408.6992,288.2146,535.8733,327.4363,263.1279,607.8022,288.1626]"
<ctrl>.3,[864.3953]
<ctrl>.<65027>,"[392.1235,344.1316,392.8853,544.8918,376.1753]"
<ctrl>.<65041>,"[1383.0781,2519.2917,959.6306,295.8528,919.5991,1007.6536,4807.5928,2006.9592,983.9534,472.2095,608.3723,1463.4087,1280.2471,1664.5342,999.908,407.4299,1416.1709,1344.2026,807.9934,2832.0266,4512.0264,520.8203,1295.5076,807.6553,2240.354,7064.4543,391.7815,1480.7695,2568.7429,1464.7048,6312.1321,1624.6799,1359.2319,1056.6018,927.1729,2608.4575]"
<ctrl>.<alt>,"[487.447,520.2981,632.6919,1023.7722,2887.4058,456.7817,1079.7954,712.3044]"
<ctrl>.<ctrl>,"[424.1277,591.3428,759.9827,3679.7991,296.248,1439.7129,384.2866,735.3369,727.7251,303.4124,232.678,406.97,623.9714,544.0542,5255.9944,736.2866,702.8682,792.0481,545.1519,615.9546,480.3989,783.9541,965.7192,384.8538,1680.1101,743.5591,456.6729,663.0774,392.5542,648.1108,1415.9004,928.1831,567.4175,368.5903,384.0293]"
<ctrl>.<esc>,[655.3909]
<ctrl>.<shift>,"[240.1777,401.2695,1143.9751,456.002,296.0056,360.3503,532.8135,253.7393,1600.0027,1600.303,607.7896,352.28,256.0205,384.2192,432.3701,296.5664,239.8516,528.4915,240.8376,320.4558,1168.0356,495.2791,424.6729,247.8228,247.9233,264.054,1296.3828,280.4829,512.522,783.9429,296.1138,568.6487,895.7991]"
<ctrl>.<shift_r>,"[847.6411,432.0437,992.696,1304.4429,4360.261]"
<ctrl>.<space>,"[775.3943,1616.042,504.2849]"
<ctrl>.a,"[1064.5823,319.5098,424.1145,336.522,359.665,368.1118,1263.939,327.8452,552.676,367.7097,680.5498,759.6121,272.0308,783.6611,312.5347,312.2654,1071.7058,1495.6743,583.8425,1639.4832,1208.6396,345.176,367.9539]"
<ctrl>.b,"[639.3127,431.9526,423.9258,296.0754,320.5955,392.9998,304.2356,375.8589]"
<ctrl>.c,"[439.7883,376.2834,1343.6138,223.2878,463.9941,375.5022,575.9993,455.135,536.031,344.7344,520.0269,1080.385,471.7883,232.1782,895.3186,807.0256,336.3015,407.793,1712.7202]"
<ctrl>.d,"[624.427,367.5193,376.0613,288.0027,1271.1848,687.584,408.0198,551.6921,480.5369,303.6953]"
<ctrl>.e,"[1127.8232,576.2722,472.7629,392.3733,375.7173,1816.1697]"
<ctrl>.f,"[463.9841,839.9062,1031.5098,496.1072,344.8469,263.9773,1039.6946,327.9844]"
<ctrl>.g,"[400.8091,1048.0564]"
<ctrl>.h,"[359.9368,335.9639,407.8689,456.3887,4536.0586,599.9182,305.2144]"
<ctrl>.i,"[271.0979,408.3394,520.4778,671.405,551.6016,1311.9922,464.229,519.8674,607.9983,335.9724,447.5667,2960.3743,272.4121,615.6687,1175.9243,359.678]"
<ctrl>.k,[424.2979]
<ctrl>.l,"[639.4121,2279.3938,496.2334,304.2593]"
<ctrl>.m,"[215.3223,631.9348,735.8613,4351.9075,336.1929,280.3733,504.1985,335.571,623.9902,376.7129,423.5735,695.9768]"
<ctrl>.n,"[320.908,319.7727]"
<ctrl>.o,"[1912.812,5816.0015,336.762,376.5457,488.689,639.5425,431.7751,344.708,263.8352,352.1167,695.3364,848,424.6719]"
<ctrl>.p,"[303.6924,1424.0364,256.2703,215.2913,279.4902,295.625,296.0859,320.2278,191.8792,1391.5825,567.9634]"
<ctrl>.q,[847.8472]
<ctrl>.r,"[735.4929,1207.822,296.467,583.1956,392.1023,280.7815,399.7834,271.2507,4520.2981,216.1511,1584.7937]"
<ctrl>.s,"[383.9231,583.8103,5663.1484,2359.53,288.3853,648.3623,360.1963,335.7532,511.946]"
<ctrl>.t,"[215.896,479.7659,263.8833,343.5991,1159.9436,223.678,424.1692,232.3684,1471.8552,256.4402,455.644,215.6584,3063.9895,1736.0007,1543.9558,1015.6687,408.552,567.9006,375.9009,2624.9041,240.3589,1360.9187,336.1636,7071.7522,880.0442,184.3376,240.3538,199.897,336.0269,655.6748]"
<ctrl>.u,"[655.7251,400.7896,344.3967,352.3877,1023.7251,919.9329]"
<ctrl>.w,"[647.9951,151.844,583.9438,335.6362,2183.811,383.3999,223.8962,711.1931,710.8411,640.2114,336.3196]"
<ctrl>.y,[480.1223]
<ctrl>0<alt>,[1688.2463]
<ctrl>0<ctrl>,[2015.79]
<ctrl>1<65041>,"[504.3293,1776.313,1200.4116]"
<ctrl>2<65041>,"[1695.9258,1504.0256,951.6611,920.7637,687.9905,2743.8826,3816.6755,752.7571,1976.2175,599.9275,544.0403,975.4568,576.7012,1535.7908,1096.5022,680.2612,1016.7322,767.9336,704.2622,1175.9915,744.3223,575.7041]"
<ctrl>2<ctrl>,"[2055.396,1415.1111,1759.1323,800.0039,3511.8738,1000.1143,6207.6162]"
<ctrl>2<down>,"[528.4399,831.2024]"
<ctrl>32,"[655.1199,1160.2522]"
<ctrl>3<65041>,"[568.4751,1182.9688,1720.5127,656.75,456.021,655.8042,1303.6953,624.3237,744.905,352.4548,576.5261,799.8955,736.7937,399.7786,527.9553,1151.0125,375.365,711.3679,592.7949,344.8525,999.8184,368.0637,1145.5874]"
<ctrl>3<ctrl>,"[1369.9011,1304.2422,767.8618,928.8701,1168.6985,6208.1956,1392.2522]"
<ctrl>3<down>,"[727.5059,431.4675,504.1453,336.125,320.0203]"
<ctrl>3<shift>,[2360.3984]
<ctrl><2790><ctrl>,[735.6572]
<ctrl><65027>b,[663.3318]
<ctrl><65027>n,[767.9346]
<ctrl><65027>ö,"[552.1956,1471.9336,784.3896,943.8127]"
<ctrl><65027>ü,"[5967.2664,7696.2542,1831.6687,1632.24]"
<ctrl><65041>.,"[336.0735,488.5583,775.8079,280.3889,79.2566,104.2656,79.8052,864.1533,487.9126,1368.0288]"
<ctrl><65041><ctrl>,"[504.438,5327.6228,1791.4343,1767.8669,680.854,1935.9512,12528.0315,607.5903,2032.2478,383.3,2335.4602,776.2783]"
<ctrl><65041><shift>,[32521.2859]
<ctrl><65041><shift_r>,"[464.8936,647.6982,295.1545,303.6499,959.0869,919.6228]"
<ctrl><65041><space>,[792.0803]
<ctrl><65041>a,"[1367.7163,71.5466,2800.4138,840.0032]"
<ctrl><65041>c,[208.0513]
<ctrl><65041>e,"[952.1248,288.1321,2743.99,1367.7375,472.002]"
<ctrl><65041>h,[311.9485]
<ctrl><65041>i,"[184.105,3223.9211,119.7964,424.385]"
<ctrl><65041>o,"[1064.0881,1488.8374,968.2104,615.8347,13046.9507]"
<ctrl><65041>u,[1497.2966]
<ctrl><65041>y,[1240.2708]
<ctrl><65041>ü,"[767.9248,623.8889]"
<ctrl><alt>6,[2407.4409]
<ctrl><alt><65041>,"[8743.4653,864.1887,1351.696]"
<ctrl><alt><alt>,"[2432.8542,1552.501,23663.6628,935.5056,10303.4116]"
<ctrl><alt><ctrl>,"[4183.4988,2472.3447,23383.7256,2767.6733,400.0022,64.0635,13367.9294,3591.6748,6208.1147,2175.7932,3032.3018,21714.4456,48.1121,5215.5286,4175.2126,3784.0681,9656.6875,7384.2834,4560.1094,152.5305,2127.5051,3903.8923,3168.2834,3752.8811,1560.1326,2384.4976,7720.0012,400.0857,197099.9292]"
<ctrl><alt><left>,"[1103.627,271.124,2104.5508,391.772,87.9868,135.7966,135.7083,503.7864,327.7244,127.8445,439.9707,192.1206,335.6938,617.0352,543.4138,1280.064,151.4653,207.8918,2448.6152,263.6226,199.8486,431.9209,215.9429,439.8567,240.4883,287.8633,175.9534,183.302,4248.1016,624.0889,1199.5461,305.2415,127.9104,615.791,599.8386,111.9087,359.6091,4127.1077,175.718,472.5962,272.095,224.0488,231.9563,2896.3235,455.7549,1063.9004,399.1409,368.3315,135.8147,456.0229,336.0522,335.8687,455.906,128.1851,167.7988,95.6689,151.8123,651642.1064,-92707.9075]"
